"id"|"label"|"type"|"img"
300291|"O41968 > P22b | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41968R00L.gif"
300292|"O41969 > P43a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41969R00L.gif"
300293|"O41970 > 31h | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41970R00L.gif"
300294|"O41972 > 49a | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41972R00L.gif"
300295|"O41973 > 12h | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41973R00L.gif"
300296|"O41979 > P13a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41979R00L.gif"
300297|"O41980 > P126a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41980R00L.gif"
300298|"O41981 > P145b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41981R00L.gif"
300299|"O41982 > 59h | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41982R00L.gif"
300300|"O41983 > 81g | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41983R00L.gif"
300301|"O41984 > 85c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41984R00L.gif"
300302|"O41985 > 27k | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41985R00L.gif"
300303|"O41988 > 40b | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41988R00L.gif"
300304|"O41989 > 59i | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41989R00L.gif"
300305|"O41991 > P83a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41991R00L.gif"
300306|"O41992 > P57a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41992R00L.gif"
300307|"O41993 > P103a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41993R00L.gif"
300308|"O41994 > 13a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41994R00L.gif"
300309|"O41995 > 40c | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41995R00L.gif"
300310|"O41998 > 18a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41998R00L.gif"
300311|"O41999 > 31i | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41999R00L.gif"
300312|"O42000 > 31k | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42000R00L.gif"
300313|"O42001 > 72r | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42001R00L.gif"
300314|"O42002 > 21g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42002R00L.gif"
300315|"O42004 > 16p | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42004R00L.gif"
300316|"O42005 > 27l | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42005R00L.gif"
300317|"O42006 > 31l | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42006R00L.gif"
300318|"O42011 > 27m | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42011R00L.gif"
300319|"O42013 > P120b | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42013R00L.gif"
300320|"O42020 > P82c | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42020R00L.gif"
300321|"O42021 > 9a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42021R00L.gif"
300322|"O42023 > 31m | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42023R00L.gif"
300323|"O42024 > P80a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42024R00L.gif"
300324|"O42025 > P122a | Vespasian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42025R00L.gif"
300325|"O42034 > 16q | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42034R00L.gif"
300326|"O42036 > P128a | Macrinus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42036R00L.gif"
300327|"O42037 > 87d | Constantin I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42037R00L.gif"
300328|"O42038 > 9b | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42038R00L.gif"
300329|"O42040 > P31b | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42040R00L.gif"
300330|"O42041 > 18b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42041R00L.gif"
300331|"O42046 > 30b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42046R00L.gif"
300332|"O42047 > P89a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42047R00L.gif"
300333|"O42048 > P99a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42048R00L.gif"
300334|"O42049 > P141h | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42049R00L.gif"
300335|"O42050 > 29a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42050R00L.gif"
300336|"O42051 > 18c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42051R00L.gif"
300337|"O42052 > 4b | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42052R00L.gif"
300338|"O42056 > P75b | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42056R00L.gif"
300339|"O42059 > 31n | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42059R00L.gif"
300340|"O42060 > 33b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42060R00L.gif"
300341|"O42061 > 59k | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42061R00L.gif"
300342|"O42062 > 62h | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42062R00L.gif"
300343|"O42063 > 30c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42063R00L.gif"
300344|"O42066 > P59a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42066R00L.gif"
300345|"O42067 > P153b | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42067R00L.gif"
300346|"O42068 > 37h | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42068R00L.gif"
300347|"O42069 > 37i | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42069R00L.gif"
300348|"O42070 > 2a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42070R00L.gif"
300349|"O42071 > 9c | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42071R00L.gif"
300350|"O42072 > 21h | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42072R00L.gif"
300351|"O42073 > 22c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42073R00L.gif"
300352|"O42074 > P3a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42074R00L.gif"
300353|"O42075 > P3b | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42075R00L.gif"
300354|"O42076 > P28b | Geta"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42076R00L.gif"
300355|"O42080 > 72s | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42080R00L.gif"
300356|"O42082 > 10a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42082R00L.gif"
300357|"O42083 > 17c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42083R00L.gif"
300358|"O42084 > 21i | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42084R00L.gif"
300359|"O42085 > 31o | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42085R00L.gif"
300360|"O42092 > P125b | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42092R00L.gif"
300361|"O42093 > P127b | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42093R00L.gif"
300362|"O42094 > P129a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42094R00L.gif"
300363|"O42095 > P27a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42095R00L.gif"
300364|"O42096 > P100a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42096R00L.gif"
300365|"O42097 > P96a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42097R00L.gif"
300366|"O42098 > P121a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42098R00L.gif"
300367|"O42099 > P139b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42099R00L.gif"
300368|"O42100 > P133a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42100R00L.gif"
300369|"O42101 > P135a | Domitian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42101R00L.gif"
300370|"O42102 > P114a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42102R00L.gif"
300371|"O42103 > P132a | Vespasian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42103R00L.gif"
300372|"O42104 > P132b | Vespasian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42104R00L.gif"
300373|"O42105 > 49b | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42105R00L.gif"
300374|"O42106 > P21a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42106R00L.gif"
300375|"O42107 > P85a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42107R00L.gif"
300376|"O42110 > 12i | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42110R00L.gif"
300377|"O42111 > P40a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42111R00L.gif"
300378|"O42113 > 21k | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42113R00L.gif"
300379|"O42114 > 46a | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42114R00L.gif"
300380|"O42116 > 9d | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42116R00L.gif"
300381|"O42117 > 22d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42117R00L.gif"
300382|"O42118 > P131a | Philippus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42118R00L.gif"
300383|"O42121 > P108a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42121R00L.gif"
300384|"O42122 > P138a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42122R00L.gif"
300385|"O42123 > P82d | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42123R00L.gif"
300386|"O42124 > P22c | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42124R00L.gif"
300387|"O42125 > 22e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42125R00L.gif"
300388|"O42126 > 80d | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42126R00L.gif"
300389|"O42137 > 12k | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42137R00L.gif"
300390|"O42141 > 72t | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42141R00L.gif"
300391|"O42143 > P52a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42143R00L.gif"
300392|"O42144 > P25a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42144R00L.gif"
300393|"O42145 > P31c | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42145R00L.gif"
300394|"O42146 > P39a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42146R00L.gif"
300395|"O42147 > P141i | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42147R00L.gif"
300396|"O42148 > P145c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42148R00L.gif"
300397|"O42149 > 22f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42149R00L.gif"
300398|"O42150 > 34a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42150R00L.gif"
300399|"O42152 > 39b | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42152R00L.gif"
300400|"O42154 > 30d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42154R00L.gif"
300401|"O42155 > 1c | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42155R00L.gif"
300402|"O42156 > P62a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42156R00L.gif"
300403|"O42160 > P67a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42160R00L.gif"
300404|"O42164 > P2a | Tiberius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42164R00L.gif"
300405|"O42165 > 41b | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42165R00L.gif"
300406|"O42166 > P65a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42166R00L.gif"
300407|"O42167 > P41b | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42167R00L.gif"
300408|"O42170 > 18d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42170R00L.gif"
300409|"O42171 > 21l | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42171R00L.gif"
300410|"O42172 > 16r | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42172R00L.gif"
300411|"O42174 > 55c | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42174R00L.gif"
300412|"O42180 > 34b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42180R00L.gif"
300413|"O42181 > 47a | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42181R00L.gif"
300414|"O42182 > 9e | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42182R00L.gif"
300415|"O42189 > 31p | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42189R00L.gif"
300416|"O42190 > P38a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42190R00L.gif"
300417|"O42191 > 80e | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42191R00L.gif"
300418|"O42192 > 72u | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42192R00L.gif"
300419|"O42193 > 77c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42193R00L.gif"
300420|"O42194 > 79d | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42194R00L.gif"
300421|"O42195 > 47b | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42195R00L.gif"
300422|"O42196 > 63b | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42196R00L.gif"
300423|"O42207 > P54a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42207R00L.gif"
300424|"O42208 > 54s | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42208R00L.gif"
300425|"O42209 > 82a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42209R00L.gif"
300426|"O42210 > P64a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42210R00L.gif"
300427|"O42211 > P25b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42211R00L.gif"
300428|"O42213 > P108b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42213R00L.gif"
300429|"O42214 > P88a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42214R00L.gif"
300430|"O42218 > 12l | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42218R00L.gif"
300431|"O42219 > P22d | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42219R00L.gif"
300432|"O42220 > P21b | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42220R00L.gif"
300433|"O42221 > P48a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42221R00L.gif"
300434|"O42222 > P41c | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42222R00L.gif"
300435|"O42223 > P111a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42223R00L.gif"
300436|"O42224 > 1d | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42224R00L.gif"
300437|"O42225 > 2b | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42225R00L.gif"
300438|"O42226 > 59l | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42226R00L.gif"
300439|"O42227 > 16s | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42227R00L.gif"
300440|"O42228 > 37k | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42228R00L.gif"
300441|"O42229 > 27n | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42229R00L.gif"
300442|"O42234 > 12m | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42234R00L.gif"
300443|"O42235 > 11a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42235R00L.gif"
300444|"O42236 > 31q | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42236R00L.gif"
300445|"O42237 > 31r | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42237R00L.gif"
300446|"O42238 > 61h | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42238R00L.gif"
300447|"O42239 > 61i | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42239R00L.gif"
300448|"O42241 > P49a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42241R00L.gif"
300449|"O42243 > 27o | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42243R00L.gif"
300450|"O42245 > 3a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42245R00L.gif"
300451|"O42246 > P23b | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42246R00L.gif"
300452|"O42247 > P33c | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42247R00L.gif"
300453|"O42250 > 74b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42250R00L.gif"
300454|"O42251 > 72v | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42251R00L.gif"
300455|"O42252 > 12n | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42252R00L.gif"
300456|"O42253 > 72w | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42253R00L.gif"
300457|"O42257 > P33d | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42257R00L.gif"
300458|"O42258 > P123a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42258R00L.gif"
300459|"O42261 > P30a | Maximinus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42261R00L.gif"
300460|"O42262 > 13b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42262R00L.gif"
300461|"O42263 > 72x | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42263R00L.gif"
300462|"O42265 > P56a | Philippus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42265R00L.gif"
300463|"O42266 > 12o | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42266R00L.gif"
300464|"O42267 > 14c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42267R00L.gif"
300465|"O42268 > 16t | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42268R00L.gif"
300466|"O42269 > 12p | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42269R00L.gif"
300467|"O42275 > 72y | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42275R00L.gif"
300468|"O42276 > 70c | Carausius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42276R00L.gif"
300469|"O42277 > 12q | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42277R00L.gif"
300470|"O42278 > 53c | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42278R00L.gif"
300471|"O42279 > 16u | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42279R00L.gif"
300472|"O42281 > P86a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42281R00L.gif"
300473|"O42284 > P1a | Tiberius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42284R00L.gif"
300474|"O42285 > P36a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42285R00L.gif"
300475|"O42286 > P35a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42286R00L.gif"
300476|"O42287 > P101a | Decius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42287R00L.gif"
300477|"O42288 > 70d | Carausius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42288R00L.gif"
300478|"O42297 > 20a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42297R00L.gif"
300479|"O42298 > 23b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42298R00L.gif"
300480|"O42321 > P107a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42321R00L.gif"
300481|"O42323 > 31s | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42323R00L.gif"
300482|"O42324 > 16v | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42324R00L.gif"
300483|"O42325 > P20a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42325R00L.gif"
300484|"O42326 > P14a | Geta"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42326R00L.gif"
300485|"O42327 > 87e | Constantius II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42327R00L.gif"
300486|"O42348 > 29b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42348R00L.gif"
300487|"O42349 > 81h | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42349R00L.gif"
300488|"O42350 > 17d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42350R00L.gif"
300489|"O42351 > 75a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42351R00L.gif"
300490|"O42352 > P17a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42352R00L.gif"
300491|"O42440 > P118a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42440R00L.gif"
300492|"O42441 > P90a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42441R00L.gif"
300493|"O42451 > P18a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42451R00L.gif"
300494|"O42453 > 19b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42453R00L.gif"
300495|"O42454 > 54t | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42454R00L.gif"
300496|"O42456 > P94b | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42456R00L.gif"
300497|"O42457 > P99b | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42457R00L.gif"
300498|"O42458 > P107b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42458R00L.gif"
300499|"O42459 > P110a | Severus Alexander"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42459R00L.gif"
300500|"O42460 > P119b | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42460R00L.gif"
300501|"O42461 > P141k | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42461R00L.gif"
300502|"O42464 > 72z | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42464R00L.gif"
300503|"O42468 > P10a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42468R00L.gif"
300504|"O42471 > 35a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42471R00L.gif"
300505|"O42477 > 54u | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42477R00L.gif"
300506|"O42478 > 55d | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42478R00L.gif"
300507|"O42479 > 16w | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42479R00L.gif"
300508|"O42487 > 31t | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42487R00L.gif"
300509|"O42489 > 12r | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42489R00L.gif"
300510|"O42490 > 31u | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42490R00L.gif"
300511|"O42491 > 50a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42491R00L.gif"
300512|"O42492 > 17e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42492R00L.gif"
300513|"O42498 > P78b | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42498R00L.gif"
300514|"O42500 > 43a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42500R00L.gif"
300515|"O42501 > 31v | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42501R00L.gif"
300516|"O42504 > 59m | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42504R00L.gif"
300517|"O42507 > P15a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42507R00L.gif"
300518|"O42508 > 72aa | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42508R00L.gif"
300519|"O42509 > 27p | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42509R00L.gif"
300520|"O42510 > P46a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42510R00L.gif"
300521|"O42511 > P61a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42511R00L.gif"
300522|"O42512 > 55e | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42512R00L.gif"
300523|"O42513 > 54v | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42513R00L.gif"
300524|"O42518 > P90b | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42518R00L.gif"
300525|"O42523 > 27q | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42523R00L.gif"
300526|"O42524 > 43b | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42524R00L.gif"
300527|"O42525 > P31d | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42525R00L.gif"
300528|"O42526 > 16x | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42526R00L.gif"
300529|"O42527 > 16y | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42527R00L.gif"
300530|"O42529 > 8b | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42529R00L.gif"
