"fk_id_object"|"fk_id_metaindex"|"name"|"en"|"de"
200403|315|"technique"|"Carving"|"Geschnitten"
200403|126|"objecttype"|"Other"|"Sonstiges"
200403|219|"material"|"Ivory"|"Elfenbein"
200404|101|"objecttype"|"Manuscript"|"Handschrift"
200404|307|"technique"|"Ink"|"Tinte"
200404|213|"material"|"Parchment"|"Pergament"
200404|411|"culture"|"Byzantine"|"Byzantinisch"
200405|213|"material"|"Parchment"|"Pergament"
200405|101|"objecttype"|"Manuscript"|"Handschrift"
200405|423|"culture"|"Roman"|"Römisch"
200405|307|"technique"|"Ink"|"Tinte"
200406|307|"technique"|"Ink"|"Tinte"
200406|101|"objecttype"|"Manuscript"|"Handschrift"
200406|213|"material"|"Parchment"|"Pergament"
200406|423|"culture"|"Roman"|"Römisch"
200407|307|"technique"|"Ink"|"Tinte"
200407|213|"material"|"Parchment"|"Pergament"
200407|101|"objecttype"|"Manuscript"|"Handschrift"
200407|423|"culture"|"Roman"|"Römisch"
200408|427|"culture"|"Roman (late)"|"Römisch (spät)"
200408|101|"objecttype"|"Manuscript"|"Handschrift"
200408|213|"material"|"Parchment"|"Pergament"
200408|307|"technique"|"Ink"|"Tinte"
200409|101|"objecttype"|"Manuscript"|"Handschrift"
200409|411|"culture"|"Byzantine"|"Byzantinisch"
200409|307|"technique"|"Ink"|"Tinte"
200409|213|"material"|"Parchment"|"Pergament"
200410|307|"technique"|"Ink"|"Tinte"
200410|213|"material"|"Parchment"|"Pergament"
200410|101|"objecttype"|"Manuscript"|"Handschrift"
200410|405|"culture"|"Medieval"|"Mittelalterlich"
200411|119|"objecttype"|"Relief"|"Relief"
200411|423|"culture"|"Roman"|"Römisch"
200411|203|"material"|"Marble"|"Marmor"
200411|302|"technique"|"Sculpture"|"Bildhauerei"
200412|312|"technique"|"Moulded"|"Ausgeformt"
200412|214|"material"|"Ceramic"|"Keramik"
200412|423|"culture"|"Roman"|"Römisch"
200412|119|"objecttype"|"Relief"|"Relief"
200413|423|"culture"|"Roman"|"Römisch"
200413|119|"objecttype"|"Relief"|"Relief"
200413|312|"technique"|"Moulded"|"Ausgeformt"
200413|214|"material"|"Ceramic"|"Keramik"
200414|119|"objecttype"|"Relief"|"Relief"
200414|423|"culture"|"Roman"|"Römisch"
200414|220|"material"|"Stone"|"Stein"
200414|302|"technique"|"Sculpture"|"Bildhauerei"
200415|126|"objecttype"|"Other"|"Sonstiges"
200415|210|"material"|"Plaster"|"Putz"
200415|317|"technique"|"Graffito"|"Graffito"
200415|423|"culture"|"Roman"|"Römisch"
200416|120|"objecttype"|"Painting"|"Malerei"
200416|304|"technique"|"Fresco"|"Fresko"
200416|423|"culture"|"Roman"|"Römisch"
200416|210|"material"|"Plaster"|"Putz"
200417|302|"technique"|"Sculpture"|"Bildhauerei"
200417|203|"material"|"Marble"|"Marmor"
200417|423|"culture"|"Roman"|"Römisch"
200417|119|"objecttype"|"Relief"|"Relief"
200418|427|"culture"|"Roman (late)"|"Römisch (spät)"
200418|119|"objecttype"|"Relief"|"Relief"
200418|203|"material"|"Marble"|"Marmor"
200418|302|"technique"|"Sculpture"|"Bildhauerei"
200419|423|"culture"|"Roman"|"Römisch"
200419|302|"technique"|"Sculpture"|"Bildhauerei"
200419|203|"material"|"Marble"|"Marmor"
200419|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200420|311|"technique"|"Casting"|"Gegossen"
200420|207|"material"|"Bronze"|"Bronze"
200420|408|"culture"|"Etruscan"|"Etruskisch"
200420|109|"objecttype"|"Statue"|"Statue"
200421|207|"material"|"Bronze"|"Bronze"
200421|408|"culture"|"Etruscan"|"Etruskisch"
200421|109|"objecttype"|"Statue"|"Statue"
200421|311|"technique"|"Casting"|"Gegossen"
200422|322|"technique"|"Engobe"|"Engobe"
200422|214|"material"|"Ceramic"|"Keramik"
200422|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200422|428|"culture"|"Greek"|"Griechisch"
200423|311|"technique"|"Casting"|"Gegossen"
200423|111|"objecttype"|"Model"|"Modell"
200423|402|"culture"|"Bronze Age"|"Bronzezeitlich"
200423|207|"material"|"Bronze"|"Bronze"
200424|125|"objecttype"|"Urn"|"Urne"
200424|302|"technique"|"Sculpture"|"Bildhauerei"
200424|408|"culture"|"Etruscan"|"Etruskisch"
200424|222|"material"|"Alabaster"|"Alabaster"
200425|322|"technique"|"Engobe"|"Engobe"
200425|428|"culture"|"Greek"|"Griechisch"
200425|214|"material"|"Ceramic"|"Keramik"
200425|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200426|213|"material"|"Parchment"|"Pergament"
200426|101|"objecttype"|"Manuscript"|"Handschrift"
200426|307|"technique"|"Ink"|"Tinte"
200426|413|"culture"|"Carolingian"|"Karolingisch"
200427|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200427|428|"culture"|"Greek"|"Griechisch"
200427|214|"material"|"Ceramic"|"Keramik"
200427|322|"technique"|"Engobe"|"Engobe"
200428|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200428|428|"culture"|"Greek"|"Griechisch"
200428|214|"material"|"Ceramic"|"Keramik"
200428|322|"technique"|"Engobe"|"Engobe"
200429|322|"technique"|"Engobe"|"Engobe"
200429|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200429|214|"material"|"Ceramic"|"Keramik"
200429|428|"culture"|"Greek"|"Griechisch"
200430|428|"culture"|"Greek"|"Griechisch"
200430|322|"technique"|"Engobe"|"Engobe"
200430|214|"material"|"Ceramic"|"Keramik"
200430|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200431|214|"material"|"Ceramic"|"Keramik"
200431|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200431|428|"culture"|"Greek"|"Griechisch"
200431|322|"technique"|"Engobe"|"Engobe"
200432|423|"culture"|"Roman"|"Römisch"
200432|302|"technique"|"Sculpture"|"Bildhauerei"
200432|106|"objecttype"|"Monument"|"Monument"
200432|203|"material"|"Marble"|"Marmor"
200433|302|"technique"|"Sculpture"|"Bildhauerei"
200433|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200433|220|"material"|"Stone"|"Stein"
200433|423|"culture"|"Roman"|"Römisch"
200434|119|"objecttype"|"Relief"|"Relief"
200434|302|"technique"|"Sculpture"|"Bildhauerei"
200434|423|"culture"|"Roman"|"Römisch"
200434|203|"material"|"Marble"|"Marmor"
200435|304|"technique"|"Fresco"|"Fresko"
200435|120|"objecttype"|"Painting"|"Malerei"
200435|210|"material"|"Plaster"|"Putz"
200435|423|"culture"|"Roman"|"Römisch"
200436|210|"material"|"Plaster"|"Putz"
200436|423|"culture"|"Roman"|"Römisch"
200436|120|"objecttype"|"Painting"|"Malerei"
200436|304|"technique"|"Fresco"|"Fresko"
200437|304|"technique"|"Fresco"|"Fresko"
200437|423|"culture"|"Roman"|"Römisch"
200437|120|"objecttype"|"Painting"|"Malerei"
200437|210|"material"|"Plaster"|"Putz"
200438|210|"material"|"Plaster"|"Putz"
200438|423|"culture"|"Roman"|"Römisch"
200438|120|"objecttype"|"Painting"|"Malerei"
200438|304|"technique"|"Fresco"|"Fresko"
200439|427|"culture"|"Roman (late)"|"Römisch (spät)"
200439|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200439|203|"material"|"Marble"|"Marmor"
200439|302|"technique"|"Sculpture"|"Bildhauerei"
200440|427|"culture"|"Roman (late)"|"Römisch (spät)"
200440|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200440|302|"technique"|"Sculpture"|"Bildhauerei"
200440|203|"material"|"Marble"|"Marmor"
200441|302|"technique"|"Sculpture"|"Bildhauerei"
200441|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200441|423|"culture"|"Roman"|"Römisch"
200441|203|"material"|"Marble"|"Marmor"
200442|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200442|203|"material"|"Marble"|"Marmor"
200442|423|"culture"|"Roman"|"Römisch"
200442|302|"technique"|"Sculpture"|"Bildhauerei"
200443|423|"culture"|"Roman"|"Römisch"
200443|302|"technique"|"Sculpture"|"Bildhauerei"
200443|102|"objecttype"|"Gravestone"|"Grabstein"
200443|202|"material"|"Limestone"|"Kalkstein"
200444|302|"technique"|"Sculpture"|"Bildhauerei"
200444|102|"objecttype"|"Gravestone"|"Grabstein"
200444|423|"culture"|"Roman"|"Römisch"
200444|220|"material"|"Stone"|"Stein"
200445|423|"culture"|"Roman"|"Römisch"
200445|214|"material"|"Ceramic"|"Keramik"
200445|312|"technique"|"Moulded"|"Ausgeformt"
200445|126|"objecttype"|"Other"|"Sonstiges"
200446|302|"technique"|"Sculpture"|"Bildhauerei"
200446|423|"culture"|"Roman"|"Römisch"
200446|203|"material"|"Marble"|"Marmor"
200446|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200447|106|"objecttype"|"Monument"|"Monument"
200447|423|"culture"|"Roman"|"Römisch"
200447|302|"technique"|"Sculpture"|"Bildhauerei"
200447|220|"material"|"Stone"|"Stein"
200448|423|"culture"|"Roman"|"Römisch"
200448|119|"objecttype"|"Relief"|"Relief"
200448|302|"technique"|"Sculpture"|"Bildhauerei"
200448|220|"material"|"Stone"|"Stein"
200449|119|"objecttype"|"Relief"|"Relief"
200449|302|"technique"|"Sculpture"|"Bildhauerei"
200449|423|"culture"|"Roman"|"Römisch"
200449|220|"material"|"Stone"|"Stein"
200450|203|"material"|"Marble"|"Marmor"
200450|302|"technique"|"Sculpture"|"Bildhauerei"
200450|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200450|423|"culture"|"Roman"|"Römisch"
200451|321|"technique"|"Unknown Technique"|"Unbekannte Technik"
200451|423|"culture"|"Roman"|"Römisch"
200451|210|"material"|"Plaster"|"Putz"
200451|119|"objecttype"|"Relief"|"Relief"
200452|423|"culture"|"Roman"|"Römisch"
200452|302|"technique"|"Sculpture"|"Bildhauerei"
200452|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200452|203|"material"|"Marble"|"Marmor"
200453|119|"objecttype"|"Relief"|"Relief"
200453|210|"material"|"Plaster"|"Putz"
200453|423|"culture"|"Roman"|"Römisch"
200453|321|"technique"|"Unknown Technique"|"Unbekannte Technik"
200454|423|"culture"|"Roman"|"Römisch"
200454|126|"objecttype"|"Other"|"Sonstiges"
200454|210|"material"|"Plaster"|"Putz"
200454|317|"technique"|"Graffito"|"Graffito"
200455|110|"objecttype"|"Mosaic"|"Mosaik"
200455|423|"culture"|"Roman"|"Römisch"
200455|220|"material"|"Stone"|"Stein"
200455|303|"technique"|"Mosaic"|"Mosaik"
200456|119|"objecttype"|"Relief"|"Relief"
200456|302|"technique"|"Sculpture"|"Bildhauerei"
200456|203|"material"|"Marble"|"Marmor"
200456|423|"culture"|"Roman"|"Römisch"
200457|302|"technique"|"Sculpture"|"Bildhauerei"
200457|203|"material"|"Marble"|"Marmor"
200457|107|"objecttype"|"Column"|"S&auml;ule"
200457|423|"culture"|"Roman"|"Römisch"
200458|303|"technique"|"Mosaic"|"Mosaik"
200458|417|"culture"|"Byzantine"|"Byzantinisch"
200458|110|"objecttype"|"Mosaic"|"Mosaik"
200458|209|"material"|"Glass"|"Glas"
200459|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200459|428|"culture"|"Greek"|"Griechisch"
200459|322|"technique"|"Engobe"|"Engobe"
200459|214|"material"|"Ceramic"|"Keramik"
200460|423|"culture"|"Roman"|"Römisch"
200460|119|"objecttype"|"Relief"|"Relief"
200460|203|"material"|"Marble"|"Marmor"
200460|302|"technique"|"Sculpture"|"Bildhauerei"
200461|302|"technique"|"Sculpture"|"Bildhauerei"
200461|106|"objecttype"|"Monument"|"Monument"
200461|423|"culture"|"Roman"|"Römisch"
200461|203|"material"|"Marble"|"Marmor"
200462|309|"technique"|"Engraving"|"Graviert"
200462|203|"material"|"Marble"|"Marmor"
200462|423|"culture"|"Roman"|"Römisch"
200462|119|"objecttype"|"Relief"|"Relief"
200463|304|"technique"|"Fresco"|"Fresko"
200463|120|"objecttype"|"Painting"|"Malerei"
200463|423|"culture"|"Roman"|"Römisch"
200463|210|"material"|"Plaster"|"Putz"
200464|110|"objecttype"|"Mosaic"|"Mosaik"
200464|303|"technique"|"Mosaic"|"Mosaik"
200464|427|"culture"|"Roman (late)"|"Römisch (spät)"
200464|220|"material"|"Stone"|"Stein"
200465|110|"objecttype"|"Mosaic"|"Mosaik"
200465|220|"material"|"Stone"|"Stein"
200465|427|"culture"|"Roman (late)"|"Römisch (spät)"
200465|303|"technique"|"Mosaic"|"Mosaik"
200466|303|"technique"|"Mosaic"|"Mosaik"
200466|427|"culture"|"Roman (late)"|"Römisch (spät)"
200466|110|"objecttype"|"Mosaic"|"Mosaik"
200466|220|"material"|"Stone"|"Stein"
200467|220|"material"|"Stone"|"Stein"
200467|303|"technique"|"Mosaic"|"Mosaik"
200467|427|"culture"|"Roman (late)"|"Römisch (spät)"
200467|110|"objecttype"|"Mosaic"|"Mosaik"
200468|303|"technique"|"Mosaic"|"Mosaik"
200468|110|"objecttype"|"Mosaic"|"Mosaik"
200468|220|"material"|"Stone"|"Stein"
200468|427|"culture"|"Roman (late)"|"Römisch (spät)"
200469|309|"technique"|"Engraving"|"Graviert"
200469|423|"culture"|"Roman"|"Römisch"
200469|102|"objecttype"|"Gravestone"|"Grabstein"
200469|203|"material"|"Marble"|"Marmor"
200470|304|"technique"|"Fresco"|"Fresko"
200470|210|"material"|"Plaster"|"Putz"
200470|120|"objecttype"|"Painting"|"Malerei"
200470|423|"culture"|"Roman"|"Römisch"
200471|120|"objecttype"|"Painting"|"Malerei"
200471|210|"material"|"Plaster"|"Putz"
200471|304|"technique"|"Fresco"|"Fresko"
200471|423|"culture"|"Roman"|"Römisch"
200472|202|"material"|"Limestone"|"Kalkstein"
200472|423|"culture"|"Roman"|"Römisch"
200472|119|"objecttype"|"Relief"|"Relief"
200472|309|"technique"|"Engraving"|"Graviert"
200473|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200473|302|"technique"|"Sculpture"|"Bildhauerei"
200473|203|"material"|"Marble"|"Marmor"
200473|423|"culture"|"Roman"|"Römisch"
200474|110|"objecttype"|"Mosaic"|"Mosaik"
200474|423|"culture"|"Roman"|"Römisch"
200474|220|"material"|"Stone"|"Stein"
200474|303|"technique"|"Mosaic"|"Mosaik"
200475|423|"culture"|"Roman"|"Römisch"
200475|220|"material"|"Stone"|"Stein"
200475|106|"objecttype"|"Monument"|"Monument"
200475|309|"technique"|"Engraving"|"Graviert"
200476|203|"material"|"Marble"|"Marmor"
200476|309|"technique"|"Engraving"|"Graviert"
200476|107|"objecttype"|"Column"|"S&auml;ule"
200476|423|"culture"|"Roman"|"Römisch"
200477|126|"objecttype"|"Other"|"Sonstiges"
200477|210|"material"|"Plaster"|"Putz"
200477|423|"culture"|"Roman"|"Römisch"
200477|317|"technique"|"Graffito"|"Graffito"
200478|203|"material"|"Marble"|"Marmor"
200478|309|"technique"|"Engraving"|"Graviert"
200478|106|"objecttype"|"Monument"|"Monument"
200478|423|"culture"|"Roman"|"Römisch"
200479|423|"culture"|"Roman"|"Römisch"
200479|203|"material"|"Marble"|"Marmor"
200479|309|"technique"|"Engraving"|"Graviert"
200479|126|"objecttype"|"Other"|"Sonstiges"
200480|408|"culture"|"Etruscan"|"Etruskisch"
200480|222|"material"|"Alabaster"|"Alabaster"
200480|302|"technique"|"Sculpture"|"Bildhauerei"
200480|125|"objecttype"|"Urn"|"Urne"
200481|222|"material"|"Alabaster"|"Alabaster"
200481|125|"objecttype"|"Urn"|"Urne"
200481|302|"technique"|"Sculpture"|"Bildhauerei"
200481|408|"culture"|"Etruscan"|"Etruskisch"
200482|423|"culture"|"Roman"|"Römisch"
200482|317|"technique"|"Graffito"|"Graffito"
200482|102|"objecttype"|"Gravestone"|"Grabstein"
200482|203|"material"|"Marble"|"Marmor"
200483|214|"material"|"Ceramic"|"Keramik"
200483|312|"technique"|"Moulded"|"Ausgeformt"
200483|112|"objecttype"|"Mould"|"Form"
200483|423|"culture"|"Roman"|"Römisch"
200484|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200484|428|"culture"|"Greek"|"Griechisch"
200484|214|"material"|"Ceramic"|"Keramik"
200484|322|"technique"|"Engobe"|"Engobe"
200485|322|"technique"|"Engobe"|"Engobe"
200485|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200485|428|"culture"|"Greek"|"Griechisch"
200485|214|"material"|"Ceramic"|"Keramik"
200486|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200486|214|"material"|"Ceramic"|"Keramik"
200486|322|"technique"|"Engobe"|"Engobe"
200486|404|"culture"|"Iron Age"|"Eisenzeitlich"
200487|214|"material"|"Ceramic"|"Keramik"
200487|428|"culture"|"Greek"|"Griechisch"
200487|322|"technique"|"Engobe"|"Engobe"
200487|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200488|322|"technique"|"Engobe"|"Engobe"
200488|214|"material"|"Ceramic"|"Keramik"
200488|428|"culture"|"Greek"|"Griechisch"
200488|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200489|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200489|322|"technique"|"Engobe"|"Engobe"
200489|428|"culture"|"Greek"|"Griechisch"
200489|214|"material"|"Ceramic"|"Keramik"
200490|322|"technique"|"Engobe"|"Engobe"
200490|428|"culture"|"Greek"|"Griechisch"
200490|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200490|214|"material"|"Ceramic"|"Keramik"
200491|214|"material"|"Ceramic"|"Keramik"
200491|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200491|428|"culture"|"Greek"|"Griechisch"
200491|322|"technique"|"Engobe"|"Engobe"
200492|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200492|428|"culture"|"Greek"|"Griechisch"
200492|322|"technique"|"Engobe"|"Engobe"
200492|214|"material"|"Ceramic"|"Keramik"
200493|214|"material"|"Ceramic"|"Keramik"
200493|322|"technique"|"Engobe"|"Engobe"
200493|428|"culture"|"Greek"|"Griechisch"
200493|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200494|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200494|428|"culture"|"Greek"|"Griechisch"
200494|322|"technique"|"Engobe"|"Engobe"
200494|214|"material"|"Ceramic"|"Keramik"
200495|428|"culture"|"Greek"|"Griechisch"
200495|322|"technique"|"Engobe"|"Engobe"
200495|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200495|214|"material"|"Ceramic"|"Keramik"
200496|214|"material"|"Ceramic"|"Keramik"
200496|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200496|322|"technique"|"Engobe"|"Engobe"
200496|428|"culture"|"Greek"|"Griechisch"
200497|322|"technique"|"Engobe"|"Engobe"
200497|428|"culture"|"Greek"|"Griechisch"
200497|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200497|214|"material"|"Ceramic"|"Keramik"
200498|102|"objecttype"|"Gravestone"|"Grabstein"
200498|309|"technique"|"Engraving"|"Graviert"
200498|427|"culture"|"Roman (late)"|"Römisch (spät)"
200498|203|"material"|"Marble"|"Marmor"
200499|202|"material"|"Limestone"|"Kalkstein"
200499|102|"objecttype"|"Gravestone"|"Grabstein"
200499|302|"technique"|"Sculpture"|"Bildhauerei"
200499|423|"culture"|"Roman"|"Römisch"
200500|203|"material"|"Marble"|"Marmor"
200500|423|"culture"|"Roman"|"Römisch"
200500|302|"technique"|"Sculpture"|"Bildhauerei"
200500|104|"objecttype"|"Altar"|"Altar"
200501|302|"technique"|"Sculpture"|"Bildhauerei"
200501|104|"objecttype"|"Altar"|"Altar"
200501|203|"material"|"Marble"|"Marmor"
200501|423|"culture"|"Roman"|"Römisch"
200502|102|"objecttype"|"Gravestone"|"Grabstein"
200502|423|"culture"|"Roman"|"Römisch"
200502|220|"material"|"Stone"|"Stein"
200502|302|"technique"|"Sculpture"|"Bildhauerei"
200503|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200503|203|"material"|"Marble"|"Marmor"
200503|302|"technique"|"Sculpture"|"Bildhauerei"
200503|427|"culture"|"Roman (late)"|"Römisch (spät)"
200504|102|"objecttype"|"Gravestone"|"Grabstein"
200504|423|"culture"|"Roman"|"Römisch"
200504|203|"material"|"Marble"|"Marmor"
200504|309|"technique"|"Engraving"|"Graviert"
200505|116|"objecttype"|"Lamp"|"Lampe"
200505|207|"material"|"Bronze"|"Bronze"
200505|427|"culture"|"Roman (late)"|"Römisch (spät)"
200505|311|"technique"|"Casting"|"Gegossen"
200506|302|"technique"|"Sculpture"|"Bildhauerei"
200506|203|"material"|"Marble"|"Marmor"
200506|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200506|427|"culture"|"Roman (late)"|"Römisch (spät)"
200507|427|"culture"|"Roman (late)"|"Römisch (spät)"
200507|309|"technique"|"Engraving"|"Graviert"
200507|203|"material"|"Marble"|"Marmor"
200507|119|"objecttype"|"Relief"|"Relief"
200508|302|"technique"|"Sculpture"|"Bildhauerei"
200508|203|"material"|"Marble"|"Marmor"
200508|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200508|427|"culture"|"Roman (late)"|"Römisch (spät)"
200509|119|"objecttype"|"Relief"|"Relief"
200509|302|"technique"|"Sculpture"|"Bildhauerei"
200509|203|"material"|"Marble"|"Marmor"
200509|423|"culture"|"Roman"|"Römisch"
200510|126|"objecttype"|"Other"|"Sonstiges"
200510|317|"technique"|"Graffito"|"Graffito"
200510|210|"material"|"Plaster"|"Putz"
200510|423|"culture"|"Roman"|"Römisch"
200511|126|"objecttype"|"Other"|"Sonstiges"
200511|210|"material"|"Plaster"|"Putz"
200511|423|"culture"|"Roman"|"Römisch"
200511|317|"technique"|"Graffito"|"Graffito"
200512|210|"material"|"Plaster"|"Putz"
200512|423|"culture"|"Roman"|"Römisch"
200512|120|"objecttype"|"Painting"|"Malerei"
200512|304|"technique"|"Fresco"|"Fresko"
200513|203|"material"|"Marble"|"Marmor"
200513|423|"culture"|"Roman"|"Römisch"
200513|302|"technique"|"Sculpture"|"Bildhauerei"
200513|119|"objecttype"|"Relief"|"Relief"
200514|317|"technique"|"Graffito"|"Graffito"
200514|210|"material"|"Plaster"|"Putz"
200514|423|"culture"|"Roman"|"Römisch"
200514|126|"objecttype"|"Other"|"Sonstiges"
200515|423|"culture"|"Roman"|"Römisch"
200515|317|"technique"|"Graffito"|"Graffito"
200515|210|"material"|"Plaster"|"Putz"
200515|126|"objecttype"|"Other"|"Sonstiges"
200516|210|"material"|"Plaster"|"Putz"
200516|126|"objecttype"|"Other"|"Sonstiges"
200516|423|"culture"|"Roman"|"Römisch"
200516|317|"technique"|"Graffito"|"Graffito"
200517|126|"objecttype"|"Other"|"Sonstiges"
200517|210|"material"|"Plaster"|"Putz"
200517|317|"technique"|"Graffito"|"Graffito"
200517|423|"culture"|"Roman"|"Römisch"
200518|126|"objecttype"|"Other"|"Sonstiges"
200518|317|"technique"|"Graffito"|"Graffito"
200518|423|"culture"|"Roman"|"Römisch"
200518|210|"material"|"Plaster"|"Putz"
200519|210|"material"|"Plaster"|"Putz"
200519|126|"objecttype"|"Other"|"Sonstiges"
200519|423|"culture"|"Roman"|"Römisch"
200519|317|"technique"|"Graffito"|"Graffito"
200520|303|"technique"|"Mosaic"|"Mosaik"
200520|423|"culture"|"Roman"|"Römisch"
200520|110|"objecttype"|"Mosaic"|"Mosaik"
200520|201|"material"|"Unknown"|"Unbekannt"
200521|203|"material"|"Marble"|"Marmor"
